Id,SalePrice
SL6zEsYpvroTzgtj,5846606.915714497
xJrDyYyAFEMLDG4K,1697175.0337340296
V66P7v4LJn8uxWTt,5166844.0650860695
R8H8kpfexdF8TqFv,3391564.3700885833
Rg0ieY2m05DJ2JRY,3256072.65175701
sL5XMqYqcs8EoMSi,4937907.304188672
XpvlZjcLcxsgRDM8,3570036.4584854557
qA4kd7lVzk1iA40L,4796172.27683173
A98OXGlTKeU8ydXu,11894769.73321773
nwsx4rLYn3USaiWZ,10642008.12608894
lmRIGIya3POMLBMR,4849705.372517492
JVvS0uNLQBs1DnA1,4377010.423974353
GsJ34MG3Nrl0ntUl,8959257.72276232
y1b2asJGrFH1yx1d,3634898.850634339
hgnxgSkwfsbrljSd,4671627.254200719
gmxCH1maEyoTqmkD,2060869.2630007665
O7EoDmCQ9L4EkZSE,15197143.90012816
w6KVoOCMSQ5aT23Q,1606798.8152226873
HoJhbg8xk23AvBCj,5300817.717879705
Y7XRiAVQ49JSZ3gV,13891219.374810115
PUBkfQ156RiIs86F,17616288.174766973
z3l0bkB6Z074KwOD,8676817.723462459
TYIfl7SGrqWCryxD,13603809.806485893
UMMaM4f7CnuRVVh2,12590185.31355763
HIyWoRPka0PpTLyA,9033060.212874709
Y8FOjEmr3ByXCgT9,41262059.94730708
bQrXfTODZwqTYOLR,7517917.613636625
KfDj4jpFfPVlaQxU,7502237.532088656
cYvr4CySYh8VCPwp,2060765.8859622427
LNJ2H3muifCF2gOz,11141402.218660507
eGtDAVZYsBwltOzm,13696752.380408509
ttN2PqQ02tAglD52,1341040.136462113
e0alm1c0fCr8AZMN,10535494.271812025
w0x56gW7aOBtbDA2,5641637.378138139
WXf9BGdA9qAu6FSt,5806101.532764902
gR6HkF7X8jELPCY6,5121450.932379831
k7F6LYTwEgpIItIY,4942584.636170402
kOIr8KAoJX3haFHA,4417532.442184438
IMsQizQr3x9cXopK,3023537.0039795637
xIl6ZK9Et5HNB7Pv,1882812.2712058548
FiGMFD0g6Bf4ug1Q,2399651.493454898
cf4bHqXMO9f9CuLr,1182920.5349818664
fn1XozX9UHG3Nvtm,5506533.446769553
gUihq680EBC2Rlyc,7509171.74808761
yAUEl0q3NTlnbGRb,1747411.755552841
XiK2hWkp1UdX5bmF,11633471.155762076
QLhu2H40n8apzx0v,1485863.4340051748
dZmN34B18XSzy7JB,5007159.887109104
NU3grkV7sdIyPsqy,65747524.57119941
iNwO9sYndXZI46S6,6967754.02937893
k6U9LQ1jyYtfNVQl,2362267.399298695
X5vrflv7DiVrlL9G,7226067.191385599
vxptckPOhipb8Z4g,23415915.905689385
B6u0Cuxxza3GVBc2,3596019.2246239553
iCQasl6sX0136bCi,12853180.908924019
uHuq5TvUDpqAFoI7,5273855.840510942
Ld59LQxoT2HjyAJO,3207299.822785886
F6Z6it0I9IADOYng,9115226.026341649
QQwDsxQsI2bvoMM9,1449118.3788702737
ogxU4RfFJMmwUSH6,1264544.3571293845
MQqg4UefbLyD5uci,13913978.225189919
j2MciLYVrmLJubJF,12391611.920182126
kji2wTOY1jy5LB3v,5568830.291548876
quTy90o3Hjjc6TWy,9739284.277667733
TmiLvw6GNzZCq0Oe,5306900.234835641
YngMnZov8I3P2LLa,1256506.279501508
H1nk7rylOIj6bIcX,1210553.9358422274
bDm2VkShwflfzYS5,2618856.717322105
xuadPB346UJjnEGy,1558021.2710511966
VI59U8JAmEZwdXCx,5533408.022692528
xlAvXxA36njL1Our,24200727.51285877
YVpqky5wsBNINAxd,1089533.0968918502
oEdF5STHqmrqStfp,4987940.698038508
D2qD0ikxo1JprdDy,1321710.0635553873
tuO4GIcomedNykYi,2898096.6952845375
wNfkPQVfYFUmEDah,1178751.1484964143
JZEa6bDeOGaKXcRq,13794373.20248777
suX1K66Zgz3SumM0,2894039.9025889155
MUuO0FL8jXlHkLtX,27748747.37173849
ifIP70ueFEfTm4A3,12592138.900016189
CB2IKNiCmVw2aRPF,2482575.6482971827
rmhHhs3g7nx7QJbV,19116982.327238668
HnWueU77zxOBiA11,650109.174109609
o3wsnT0KeLlnNU9X,2590920.7141683246
UKIICkdv7kO2RJV5,3105215.8392080893
RsrkEDCn2JzhcQ2F,3779251.5645919032
GTn7m3kw5BT3K5pF,9013655.326216293
HzTi33QDzX2r4w0V,4944734.068101249
zFtFc3pyWxmOeJT4,10605302.697287261
vMwzCHsasvmuLJIt,2205334.441253205
Dqet8nkZ3PqRAZYR,3085256.6225049864
bB7qj8wLIo8iH49n,797484.5646183393
lG9nI3bX329ADL6B,3127248.502001444
TUJnQaLlxiCTooJ3,2676018.4246552116
bDoOQt3gKSoqEO9i,3935871.9358740016
EhHApBvcEBcfMmg4,22911776.984175798
PHgerQCej97A13h2,7476401.741455887
VilcJRafTXBhZIew,1860732.9664600412
HyBAiQlGslXmcxXP,13470754.128536751
aUjnwxxmN3tnhyAy,931004.1640889081
kNx99r688jfVRahA,6759462.691141818
SnAHmM1LOkWNlrx1,11868698.127419569
KGhadxrhCuy7Ncbr,6371661.920147097
SrqFNH5UDbOBbqQ0,2285415.0151263685
QMzmF8q0BlqTrh80,4056627.645754777
lJISgdaoKeLghdo5,31586018.879280377
d91aOdHmhWM6oiyG,8240283.002153003
TdtOeoBvJswDE7mT,2344591.2327035274
fdmZD800zn4XmvRx,3889387.4397081626
brLWZEqaAXXQk86V,910124.4284950745
uyHuw8J8fvMvS1H1,14301826.311273908
k9M8n9FclII2POpx,4223206.752125158
LjInLsgBnxo8i0RK,6233698.401303232
wU3Xz2ebR9c8tLuy,3798290.437399436
KmrQIkeLyyjeP7VR,3046343.999520951
ZT9pYFfxKNd3UCdV,7419289.288082211
hRV7Bj9CRb0qH7Fj,2655393.605476724
eVBivyl6TnzjjY9C,2881119.439948411
T0ZZVaw2cTqvCef2,3570498.5418575616
vvGyTe2BbM2wa28l,7963311.775370614
StLqUShKRrkazQKs,7159039.3855474675
LT0rQX4MvBSJnDMX,9880505.974181024
pWw32cy7U7gDaS5I,5301960.984940589
s9MGhhxAAyBAZwlD,14726790.078549318
IC68E4LCSReyIDNJ,12707480.266339142
Uz8p4QMGDEQxvFxV,2156268.479428611
AbfzdSIFZQkEuY1G,99806710.00706585
RaL6JkNVtT1qxuBo,7280516.847894597
xTRaROAvhztL0c7P,761203.3352662913
CFWKzGtsnPwllIA6,10862924.772541724
lqlYovMAxqjZXDRQ,2068548.7238252303
h86PBfVqbdptChSF,5015129.935504983
CFUQXII5e0a9AA1C,3678534.5044614826
KU5peFA0uGXvDSN7,2965279.5508735855
GPC0leV2ABRFYWSP,3074139.506289786
kOatmTL54VQ1iFuk,4645693.917245323
nydxScQE2RJsoT3j,4034825.255990669
a71mjynaaxFOgJPM,2046587.3702238537
UbGfURTkI7fhWY8v,3138660.367714756
ntNw7drDOM293T0K,2492201.504844199
LX2yvYmB4pCr7nwz,3421551.0398726845
tpGJSXQFrMWqrlf5,2874655.833922463
xyQ2o37XWrkKXxFz,7400265.342859574
ffINpcbDALpTJXsa,7937143.287062755
lhIKyarES9jCWuCE,3011091.376421351
CdtNfyTxx1xpkUtu,3612335.225991113
eCOjMx6hi59hA1Nx,13306647.770664265
X0Z3r1rhAx4Zssu5,6381915.128615262
n8g2LjjdEsfz8TKZ,1043208.7391973112
cZHf0QhSl29Yns2O,10317333.792003818
WodB4LUkO6WJdjZL,4942907.845590633
fWgXIQAZKHGdOAKD,5569404.0183502985
hBMoTULSaU6ypMWw,19166400.325231202
TSs7N6aOngAGpAgn,8944203.68354531
rKZ3v1NjHHTRDYC3,11163269.083895229
vcy33o0jPHH4D265,2309532.1141532976
hKQ5BBcDpxwZ1E3G,14752764.507661393
gSZ3fAopdMjduMmr,12302162.206850732
Lv2Fk63dN8ScteBx,1112086.9449862957
YW49znsdgl7wAWwH,18877443.315024547
YBMFmvtzLjt1e4qB,1461603.4259567303
y416Fzwl2QTzHkpb,8969791.91173284
CGRgytnuIBxyZw56,3206994.5455570617
kVsAyYVrpstuT4Zi,11185931.358650334
hFmRGEGewD3YvtEp,5947907.112221297
ACLc7ImugDmorRJC,2421984.332713268
M38fY2jZhcaAMffN,4738558.437134195
intp5IsvvixVJK2q,2324168.3833410037
kSyEZlbVZS1xFm2d,39727892.18749357
qHKm3XUW7zjSBCPx,16517414.546823341
oYlqSCESUkYo2W2p,7302858.868916279
aZvXA6ahWS4zBAKs,2718711.586579294
YzAypQPPYqfrsHg5,1279147.4850483204
l7dpXjX8O2TjX6x0,5998803.744488196
dW0P1ACpTqBk3MCT,1605528.0905907594
TJNPEGokkMuJCdXR,11033287.391357874
BCIRIDtqlsvFZMlk,10483368.974591304
CQ6CObtOrjcOHNHK,14416908.594290396
riz5kSf267o9rgxg,8982250.256248306
ytIJ2G4Jz2XQkLFi,11492072.71363202
hjeFd0wyRvMeL2oI,3794298.805346681
eiNLVWNGL5WAyHP3,6755975.05917348
GxTbwMoQ3uXIYNSx,7646398.458697807
QckJRR2ZQWXsmTGz,6761014.844008341
vzDsPViGZBp7VGdn,1741454.3702532328
PsTsVT051L8QtyL4,9810025.140175024
dF0O83w9dvf1w1rh,13432040.792450536
niv5R5yeWv37nsov,6459937.236837761
yuvpJ3daJFiGDqGx,31942047.15470099
WLdnkNSLYPUq8b0n,5780443.519971598
LsDuLa2Zl4XQZcT9,4507315.717712719
lCojZqoFaUUV2SsI,1275665.396445342
I26HUyE0NXee1sT3,2483773.389098692
AbHnOzDGvZhjacQW,4111126.4958092887
KvARj4rIlAw3pts8,44190849.66003014
uQIEYbnU34Xm0nXp,16245226.909143766
bAxNjfnFmVLaXqJy,2980507.225109592
N0J5mGgxel4AoKJo,12061847.524116654
DtRAvNSqVCe4iPHb,18233420.228687476
MgnPPSvRZX17OmXN,3241140.914367823
xHSsECpNRYuE8rTd,2807447.833324105
ruCJAy7BdhLfuZCs,5076137.742310062
Glv37KbLYQ3J96PG,1787853.7748237667
WeBsqEG5DLnvN2gY,18065373.99955623
zpijygsstEUIfsjs,2873467.73962206
qIPH8hdDI3cUG26m,3333948.00173754
ZFMRot87EUXQ9ePX,10240312.346365029
PNk3pcdv9keNlawk,19890572.54647216
RmD5M5OIqeCccRXu,2781850.0123162065
waKL3s2arq4ETwPL,2215356.0807188186
G8M51txDtUdI5Lb3,9973626.109069316
oonFtkoBw6w4rknQ,1176817.978807352
DIcSy50dlALtJqwB,13117665.377200931
ustmH5Rd998iPl9m,10741083.713905191
Jm0yt0Wzk87FH1Y4,6417345.230583538
JUrETBhPdKxD05MI,28927675.699673016
i5OXbwiuoTZHo7I2,2008873.2856965116
DDGdGoDGyU1Wy9tL,1615747.7446041235
InhC4aAKevIrBlra,18161948.63518807
gW3W0zEmH6kzdhFC,3920163.5398001536
qolmy65Y75dW8Nc2,8206620.772283545
eQmDhmrxJIgZ2gc0,4008281.1845341027
dAGCGCZqZd86E5pP,2816205.4966410208
MJzXV191I6acdJpi,6471235.229528248
l1EMckQh7CTBNEps,2744945.842313679
cZ4P3EYEKdaLlvxW,4045613.7963603646
r65mFZ3RrBQ70pXf,410036.1507250658
gQmTlmHANzbpRurR,1171101.8951707366
upNZGxNDOtiq8eiY,12298726.47238369
aqhsNsGHrIHBojbD,12581159.37817074
qBMTP3P7rGpCYbLP,19372060.901321348
amvY8atO6QsuTzUV,750486.669347006
gTfZUYpLBtpK2zbq,9958418.38071683
YppYYMf4cVWpvUjt,6406916.736560274
nDvCr17vuFXciVwS,4935726.560530757
qNn1VidSvlDAXFpg,2593185.9753388264
gGCq7epDSmHQ82Ck,4752734.101035313
W9u7RN220SakEk3t,3223227.608293319
hh4XQZdeVBg7dYxu,5221251.772103697
vhsaYePxRpuYL6tc,25487729.588848725
NyDXDFOfjiDwNsZ3,9301208.057827493
p74cJ29QngX0hCLe,7523651.711934281
kyz2Zl4AY9wd5R6M,1860313.3953208555
nLdU4PAaduzZwFda,5314002.089311729
gR7nbUitykM8Hnen,7948789.858420812
zeE2ee1d4p609vny,1334681.9044027717
NqVVIhTXE5wdM5OM,8982452.48041185
BqehNy9dfKvidk24,20853961.16303236
MpXbEOSsyur6OM7K,16681371.90789199
AGQD4kSlNb19jby6,5359849.188496008
XfJZTPNLTWwyFRui,28510541.62357724
LxB1ASjTV8OAb60A,4197633.445778771
fcgvShGv1jORoXDC,10646977.54638644
Oi8ZN5V16Uf4XCLN,11353490.151608324
dB6fTPGhaoLgdKEB,13903157.370597975
cIMJO4CdQkvVAuas,5571140.23568097
mJrj275LgGRINpgs,3425886.646757351
C4GJFEfUgPDxGhP5,1815444.6885814702
d9xD9CxZ14pftJ9u,1773645.4729955762
mQDjGKnfiYlc1tgZ,5726986.834192233
BcqD6CvfaacP7xDr,4990839.536769442
x5fBW4n805Ix9g69,4060407.603385653
GDvIZd8PEVTSGv3L,10587720.252899146
aNDOuylSQxokU45x,2620195.424421139
dHUSCTJ8i8rsCZLC,14158473.25290982
sJFZLUHG8L5L0jir,823717.2653644362
otjm9c62g7K0LmAL,1084707.1759699527
RVe4XZ8VuTbP4xgU,2932617.548612128
icPBi2rdYGBsGIF3,4361846.329303632
eSuhFiZsNKC6eb17,2933593.816778393
SbuAXC8e51rK6EGl,286613599.69437206
eJfjYqe2IYurZlE7,3394608.724798718
zh5HGGb335LIuSRg,11360187.519253131
ANdBbWKt7bUUUmrh,56484329.27671659
bw18VpHk75wdQOGB,14788088.862283815
LAVY63oWobDV0nmK,3326313.57709569
gaMjBArE4Fy8YvfS,925445.6275111395
BAAzUvmPd53JMdab,13536006.755157167
YZPQFY3deQYrZeti,1235630.5397263863
zWQreCtn4UtuTzFY,977153.1830687615
WjIOIxHv2oaVHNLj,2383993.9360379493
iUGGHTNzWZRIGVul,5524807.495108934
YfG9SIGhfbDcjPKX,1147542.1893259976
meTzWaAyAeqFYNTN,22341882.400119957
lBcoykHdBi0CaEXx,14234817.53440043
lXMSxNpUfj5VKHWA,6222911.631406198
XGeKUjBbDPNuBYaH,3772291.1529617645
sZDe6FMgWnwVrRe9,5829049.204857213
vGw0CXv9kAUOmm4a,1658755.6826757335
Zy1mR4OpbPqxL4tN,1133449.0186393966
jWhfQF0i7eNZ9KIp,6897971.3949425025
q6pqkRNZ8ALYeBTK,3253726.7491871295
oDqxu6G5n8vOklYM,5008518.324695548
zfiwO9VVLrLDEVCc,3873484.61031839
QjCavaoh0XjFyU5k,3673827.7380816257
ZqTXO5ZPW3ZUc44e,5343608.330297644
U0WwEyZPQIaAwplB,23120423.505547035
g3JGmrBzsWiIDEjM,7343713.216901049
vDzdo81WL8Oa4Dbp,9699999.88211684
RvICK9sTFehG19pi,1417752.629747643
GucGJyaTXkSzb9el,7926288.159133038
hOi5S42H12TsMANY,9655170.477380771
DxsLrvo94Kxj96Sf,1008808.9789478006
YBxLTo9Ri65oba06,1125399.8575907894
M5BRYAACjQwI77kH,5473727.247719473
Gi1lmwUFajB6GlDZ,9745220.502565503
Te7QUGQiLgpL3Y8o,9561306.610229403
XP6yPz0QMGhqd2Fw,4022932.7214278164
u47Vcc6AZmN0nOAI,3261977.743575574
ZAniE2060sAP1zRp,2050349.9428138451
GrSyaKY1QTPonFIf,1363999.6868936147
Ne3y6kSMX5kOGlwp,5357584.894521505
mKYfx6oxFP7mdyJv,16634510.18287636
VvIIi0P3mRwt3njv,4317152.678489718
VSFG2qihBG4tZ4kd,26145077.500461303
fj0krpfIzQH2fseK,872063.1175768981
WNrV3Npscb6irhPC,2016539.1414608494
yQ8TH1vSKVxIC99R,3101853.564258572
LhJE2NgalmJHoZ9p,9267024.065692639
N5UasoUR5YA8hDjZ,11743514.443641681
SxHbNJ4YmFyuHYb2,2257622.451077332
rg3PN0bBiWo7K8Dm,1953083.2741387389
dGsmFK4ejatxQnmE,1911694.8382777951
JdU9z2Kzo0qDqvs4,2358204.7209849264
FO9lK3hlHU9tCWoG,13810419.746766983
heqLCR5FYJXaSNAn,5617220.169920735
giC8a7pVACnqBXNv,2644518.114325402
PVD62Wtl5jnpCRFS,5969567.796793262
dsODLqOfnhVGetr3,6131388.687164892
ca5JErboccvQMc2v,1728179.1167503686
A67Ce9dwmGvQWfKx,5411420.955350094
ImSTY90xihqVrUnn,3765687.4762692093
y7C3fPrNf8om1ZEH,3208310.263141074
n0aNO36oJuRb3rfw,23583731.65800512
zjway7QXoD5teC5H,5358648.894175441
gfdA7dIEyBSTYJq2,3488098.947872419
xLAe9vZcMyd7bQuF,5348449.78851176
m3vIoSJh5SUg4iJD,3519423.3668725668
yGahNf1uXRw3xnGr,8938508.56848912
uidjk5HVDiWuY3fV,3419951.349985901
GaZ0pcFW5mxdrtuH,5983486.31302487
G4bIERa5Msqvt3R0,3852080.091230107
QVol6jQPf1YA4jY6,6015527.272321756
bgy9SJCs6NdybSTH,44604471.00496251
xyxKN0gVQy8CDFDy,7956465.019166062
RBUsKQBqUIqDhKOU,15141289.631787805
Bmof04Jk5RJqBTOK,6529226.637678071
SfFHXMlJ2aAzccrg,6800527.418639005
zTa9bWlWp22HSjcp,5904836.909023374
jKmyPaEKMXKJ8OeS,2321297.2722428935
l7GKrUpYAeg7jkiI,3287919.166749413
MMYZYwYRhmBslbMI,2159364.5004121014
Coye4R6psQ0oAveA,5571343.29612758
KCPvY4oRlpuubhPA,9179737.967670683
gb2S7HS3woOwKsdk,849729.7114361044
vsxWts5Np1hvP1Lo,4858285.014423013
OTGvWWacckI4cSj3,7952500.977788177
R0otfXkZztZ1F9We,4997005.246535391
SlBvlepmdniwPdI6,15873524.293110989
O2N0rIs5FjwFSVUg,4048324.749263901
A5z1FLLMQAvx1yrx,5570075.190253705
X2lE4Qjz2oTvX6Pr,12361425.22399992
hcn9YsSjnNyRfdLi,3507803.86054561
ZpTEF6e3w7oHsZ2o,34553090.61783976
DbvqPD895x20Fh3B,58991587.118310556
YWYCPmRHYbDzHxPH,6533389.989649058
ATvX0PM50D7lyvRH,43440155.06371624
S6ULFODrrGZ9mvkj,1361017.9088960548
v7MVrIqh8ockHjxW,5840682.369578241
K0HGx4POWQvb8Ih2,5138606.926455898
XvDPgtTbEJ5ubpSv,6898392.775637834
KBPLcGU3GXryWEDw,6715676.924851415
GJW1O0tXH8BJh8Qn,2775754.245994642
JuUKV3Eo6Zy0QHbW,2821205.694461997
P8rG3wkiqLDGzhgB,19674317.29500141
BjFaby7LBMyAzECN,6448298.316968786
HWaiFr4aORKcHzPn,8315284.253771347
urtgCCtpEflglm5x,15308342.363387419
hJF98gBdXdEKFC1n,23323042.594764385
jxPyQZERnXbDxirI,12398210.524501003
Lw5cBwfgomBBe9Iw,7555727.350352355
EAz2IuAQ4JHOMQCV,11028274.019508973
lhmSRXsjl0WMEEZa,3948200.6640154086
U4NB4Ggo0vamknCM,721230.3957512766
Hnm0STqY3oyOveyK,2519405.229158168
XlqqCE8zljO5u917,1043740.5988968567
kKGoSiMLoHBhVmP1,405603.51500532246
kMWMJJpsAGg8ht79,6897384.066273258
xjTyV5F9m0Ksq0fi,5488579.527969796
UItKY0JInq6im1Xu,4284191.663958365
Powg58YeXvYbmdV5,11210494.127498966
gSiYBi23ZQsl4c9N,9340548.70125397
lEBMrec1Igl31qvL,982280.6009836886
SqOzKyki2ote075R,68993303.99734452
MRzG4JbbecMmYze7,39237241.67677959
OgEltS4fbXCrvYiz,3850249.637308492
Mb5tVtFmMys0zvUP,12339688.622092612
uhB5BzaC3nhyZe5I,4348198.47207381
w6WDxL1CtgjR0N69,2834868.879939406
P0UOSLMfwTXBvUMh,4716669.709764069
bIkMLQjMWPlQ5Dlq,15665558.358592516
GlJRVxv4MxVOb9e4,1157174.257771681
zRkH7os80jXa0rQB,6427394.875075631
b85TMi595cUAP3Jq,25247336.879276004
PWOyRQbxJoNOuMJc,3623842.7892758576
KpIbYTGm8oihVr8f,1412253.6790464127
eqyCxlpAWUue8BH4,1363129.2008008417
lohtzR0QFAcXVDSB,2651980.847872551
yW7nR10TVI6otznd,3858229.567332148
SXmE937sYBJNu26N,4377635.086117618
SpDFCoP6YfLXr4L8,2287508.7903465475
Rn9o5aHPX040wUtu,14703561.738311227
UITe2ruYKZNbe1qX,10985419.546639714
JyHVCvOD85XLvbWD,19489637.537639845
KmswnjrNEKKvcFQ3,5661805.803337761
f0FjkAToqZcuBaKI,1568775.884922575
A0egeTg9CRMLFa6l,4860029.240053433
GXwnGmhDbVCBJ4OB,6593704.245959024
LkjzRvXznPGc4EWi,18577569.838297423
PRq5Id2Xt9dUJZnP,34749851.718474776
Mxp2UygDGDIANQ4N,12132582.193794979
eAglYNa9SCCxBK4q,10999010.078550085
cmwRgFWlbDoopsVO,7391959.742242483
EdogiZNtVxkfR6Si,7020241.666317249
ajsL3TjiLppKo5Zk,1378241.5108447163
oTZZOE1XLpnFwPuN,2757865.942966774
Zd03f00SIR0q3nax,8817897.630994871
iJqcEh1EZduAjGCb,4381505.460391384
d2YbhDfHwu1v8t9d,5072839.297491412
bfkdfBlNQlh5tTt6,4717835.60454336
yAfx1ybWBD12ugoM,6874932.304713007
ZnDNXOmZJLkyb4H6,9124507.204929853
t720td1zv9qIdVAq,2139744.156477265
o2DOAKhnQSi9It1e,4002856.690450687
I3czfLEVQN7O4mwS,12196515.05307428
RbXvHpgygLJtNknr,8206486.176494748
UXOEFC53piwAnaDg,2465524.3522609174
hMnQ48AOsZC96anw,31242427.064745713
kKQJevk7dYFPUdBg,5772422.584927955
caXpAVxrtj2pATF4,15213688.840379303
TKIs6ZpivZxQXZfo,44413055.503363915
lKBkXt9K62sNUpDn,5776231.8608133
wF4MOqce7akIi7hX,13623463.631398981
qAZfS7zqLf6u8nwP,16657527.165627658
BPTJGZhp73mP5siB,12149311.231467571
m0rMm4tcm0534dEz,9176560.293196842
A2Nb463bkn3xE5PB,1166330.3568814783
xanCHG8THVGS1TSt,6834319.2161774775
zxd6DAPeljvcwq9N,14576504.41494001
YD7zmT9XZtrUDtja,8179962.49696172
AER05qULuD23SbyP,2165167.2397997235
glIuUuV8sjOaWx5V,2805799.1500863973
sLclKaAEsSrkk4b1,3218763.369796171
E4aWEtFCVaHACPgC,7852883.347902097
mUaOYW1xdyE0Z77c,2907841.75076721
zRDXiij9QK8Ga6Nz,24646686.559240453
N2bsxJWNWsrc88hp,1567530.6441458385
AE2dBC52nqF9fLSy,1389911.8351826705
tAbUzWLPvowgXeR1,3314133.240679204
JtkUB6PM1Gtc3rzf,6200687.806075694
hQ7jZjA9NPaz7Qnl,3293869.9943248583
Rwf35GQhK1tkPgnO,4598350.475427867
JDYDvkE1AdwcWIOh,7902452.9470184045
muEuJujTH1r3uavt,4000380.401603682
jJTj8t4p6bjKU8GN,1593535.4072662068
JXxyDp3zUHptItSP,8107861.620886008
DCsYPtUi3SLNzMqO,2173078.229364695
WgFFgHgK6kF5NaLP,683932.1112977605
JPNBTDWSZ0mg70WM,5518798.512298487
z0L8HtIhYJtl1fdj,3861940.197108817
nRrhaPWfNOMLvR7i,8115571.683427693
WDhaoOOl3aTOypKG,4966762.05945441
WUY5tSABqEngfpFz,5857804.891343729
OMonnOpqV8PbI2bI,4817674.431573752
tYkr0yAtprx8qjJS,5154597.652305787
UVYGiE0trfPiTD6o,31171993.292716637
NP086UG0Liswt4QA,5911425.762086461
aFPJGGZqQrsKrvpH,14199416.076076796
GAy5XvTt0NrhDDE3,2064611.805359811
lwLE8ge77xrfCMW9,4096732.0061690263
pDgW4FVb7MKzgiAV,34569296.09959885
OQYSBEokWu7NpSuR,2017764.5903524018
PY7e1h9fCsnKbdRB,1516056.477434313
e2r1qFQQ48fodYqI,2526100.9853794705
LmgWjQ5luoL3o7jT,4755535.2619403135
y72Sw13SOIPxGGwr,4846089.164727607
EUMvYzAvFX95QcNV,23643016.555230483
gPYXGNxauj55kcMF,22029918.951991457
MS4ySJOMCxGZ42t0,5681148.343393983
znnDq4YrjSx1ZDIH,1392497.6371613126
IDfdtG6uryRvI6Jn,12796586.141959356
htSGCaA6ZD1oYiWt,1745132.2761524704
GsB6fSgrXj8xeSAJ,1787393.3035076752
Vy0jOw8egQhG08rl,4854694.4488822725
Y4VVGUEsNgsOZc3L,3629939.820587095
PEEoOmamU2yFkzX1,8789580.648353633
D4xzTsQ2kiHDycKQ,8989816.602138516
NUWRmcu76rwDaHe2,2148900.374352281
UNB5qjCM3kmFRBT2,6530094.873129984
V4lTPVYxKXOz5U3M,1633671.2158424295
IgXqcPYgEl9HemBB,5544256.178082863
VhQ5vwcg3M8l08ax,2703405.0979549135
rnWTzhJQqX7TnUIb,2477624.3299999163
gbTlDg1JtJMNLTj0,8567932.383783353
FOaOgAsO3PdK1ylm,6404577.407906251
NSCEB49XEOTfMeW3,5509942.542358652
z3o8NS6o5q0xJiYz,4547747.357174499
LIgcVwy0MJVqwjdQ,18048355.3502455
cFWy7aah8OeHzVw1,4416367.926916834
qToSawCV0cGF5I7t,20209479.910234828
nTN63o0mIDJQn2Oz,3409357.9504507706
q4o2FUv2M35j7IRw,2575849.726106177
FizxsBpQ1fYJrXFD,1255329.5816607517
hTTZfapjKQvaPvzR,4339459.603975255
tXh5KKXzzbVSxLGX,3255075.450276271
GjMuICpySCcrIZNw,2465370.7642201614
oOslZQmBcr9MCdxc,4789433.419712334
dbQzgLau2DFYf8tE,20951434.07012282
vzUsofI63EgiMgmC,6725303.510151599
aVqYt9NxUpgsrt5E,22674849.475539602
DLw3KGYkb6Doet2W,2237456.8582710424
tfYcBCsHpMGf9iGr,5110946.152479916
N1lRnfqaWoE3aYYM,1731714.020905502
AtKPjtHepkwuE63C,3743652.708678042
vRbzMGwap02xxk3L,8166805.048825429
w4LKD0urnNGDkwmk,3891581.6387457405
dGFNu3smjkeddTRO,3460164.1840895354
oF5SIpDwaHd61EGm,2313450.1074823183
MUrVi7DTqkJELjw7,1722422.4854909778
ClTLs8VDa1ypOrW7,4406127.048345732
ABBYlNfHXWWk7ZOf,4723783.6481671855
T8RSztTpVcLElTgU,3933089.8132285182
lk4jhy4li1fWoV33,10166601.907295287
WB3LseesyXUHerJM,750633.5240878483
g4TEsFZGP2thrGYH,3286915.386756515
K4fFp68dbWjmmkKe,1321720.2575160041
FtUlszbljN0KuJvw,9901647.289511742
l8YgRv6tIxGaNng6,2093609.6665123939
QQrkJKbsQbIL7sxq,8463635.172513971
PEO7JXgdfnrGrDlL,43114038.40710896
mnAy6sJwxf7VQAAe,31271031.912627097
nqoYPDZXtAfP5Ee6,7809789.64327868
ItEE0LXYYkFKxSDL,5956776.969048469
TK4bCG5FLpZ05mOq,4626884.592084559
yDrBJzgoC4kFEwMW,7708366.057935072
qyC7TrWMNagdeGWq,1803599.001227704
h4BXaEzdTsgqagYg,13116340.5350871
Ig1XSUlwbav6ud9r,2554987.9831422423
cQWgTQ2AZvGMoBSK,10772164.471916668
Jt1485s946yyXLt7,5012544.862135661
zcwA2pM3xTcqwNvS,2436708.0756468517
tAfy69OWqBNzrEu0,3898634.1510664825
omPSyaEyTMrAOFOy,4192690.4989439948
hOB8OkAdIBEdFcAG,2304950.2269081715
gCrAVKttCYKPUh4p,22465447.14084742
hJ5FMtWTo1L40VXk,10147027.15170939
wIjmt7z9CVcgiCu7,5022020.778999614
JNBFMXAFw7l8DKbJ,6628903.529901919
VLxYl5WYeOrurqox,3247273.063561487
IQ7TRHpDHzXRTq7I,5169550.656686788
ry0jJlkBTDeihinm,7047302.033509822
F4jWawySca3VOMoC,7682048.467390603
HxzEcxKWWGr6l48d,45057019.461228475
Cl3aJix8HaV207zH,2042525.9685724934
RxeRKrw7vZKuxXop,38818298.846579105
b9iHO9tqqgxwdoCq,8521864.20771357
cw1MrpagWIDXnEcf,5807090.686666769
Er4gWm5aHFzLeWFm,1041619.2623539892
zJHeTdaRME30IuC0,2538331.832225803
PavQmVBoLJTCj7cF,2653023.9571448537
KPXQ5Lp9beowBFu2,14324983.436597537
